date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:31:06	143720/143720	------	200	untouched ('')	image/jpeg	etag:%2273aaa8fcace9578edf281d6c7035f769%22	https://cdn.prod.website-files.com/57e230cebffd9310200495da/61eb39569484aaffbef1484a_CO_Costilla_00012.jpg	D:/LANDIO/LANDIO/LANDIO/cdn.prod.website-files.com/57e230cebffd9310200495da/61eb39569484aaffbef1484a_CO_Costilla_00012.jpg	(from https://www.landio.com/state/colorado)
02:31:06	6366/6366	------	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2023:28:31%20GMT	https://www.landio.com/listing/co-conejos-00006	D:/LANDIO/LANDIO/LANDIO/www.landio.com/listing/co-conejos-00006.214.delayed	(from https://www.landio.com/state/colorado)
02:31:06	141370/141370	------	200	untouched ('')	image/jpeg	etag:%22d2e01c81d01ba63c0cb62ba2abc9a724%22	https://cdn.prod.website-files.com/57e230cebffd9310200495da/61e366ed25bef709d8d67f72_CO_Alamosa_00052_3.jpg	D:/LANDIO/LANDIO/LANDIO/cdn.prod.website-files.com/57e230cebffd9310200495da/61e366ed25bef709d8d67f72_CO_Alamosa_00052_3.jpg	(from https://www.landio.com/state/colorado)
02:31:06	6366/6366	------	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2023:28:32%20GMT	https://www.landio.com/listing/co-huerfano-00101	D:/LANDIO/LANDIO/LANDIO/www.landio.com/listing/co-huerfano-00101.216.delayed	(from https://www.landio.com/state/colorado)
02:31:06	493996/493996	------	200	untouched ('')	image/jpeg	etag:%22c31dac53dba8c416c266f67d52680132%22	https://cdn.prod.website-files.com/57e230cebffd9310200495da/5aff679b06484015aa2aaf33_CO_Conejos_Alamosa%20River%20Estates%20Block%20B%20Lot%2059_Round-8(Ann).003.jpg	D:/LANDIO/LANDIO/LANDIO/cdn.prod.website-files.com/57e230cebffd9310200495da/5aff679b06484015aa2aaf33_CO_Conejos_Alamosa%20River%20Estates%20Block%20B%20Lot%2059_Round-8(Ann).003.jpg	(from https://www.landio.com/state/colorado)
02:31:06	6366/6366	------	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2023:28:32%20GMT	https://www.landio.com/listing/co-las-animas-00051	D:/LANDIO/LANDIO/LANDIO/www.landio.com/listing/co-las-animas-00051.218.delayed	(from https://www.landio.com/state/colorado)
02:31:06	169256/169256	------	200	untouched ('')	image/jpeg	etag:%227656e2837a4156a8fab173dd428a0765%22	https://cdn.prod.website-files.com/57e230cebffd9310200495da/61ce156ed89a50865b3d393f_CO_Huerfano_00101.jpg	D:/LANDIO/LANDIO/LANDIO/cdn.prod.website-files.com/57e230cebffd9310200495da/61ce156ed89a50865b3d393f_CO_Huerfano_00101.jpg	(from https://www.landio.com/state/colorado)
02:31:06	6366/6366	------	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2023:28:33%20GMT	https://www.landio.com/listing/co-las-animas-00050	D:/LANDIO/LANDIO/LANDIO/www.landio.com/listing/co-las-animas-00050.21a.delayed	(from https://www.landio.com/state/colorado)
02:31:06	166070/166070	------	200	untouched ('')	image/jpeg	etag:%2257040a32a0f99878c7a67dac53b0b934%22	https://cdn.prod.website-files.com/57e230cebffd9310200495da/61c4c3e1438e857dbe812601_CO_Las-Animas_00051.jpg	D:/LANDIO/LANDIO/LANDIO/cdn.prod.website-files.com/57e230cebffd9310200495da/61c4c3e1438e857dbe812601_CO_Las-Animas_00051.jpg	(from https://www.landio.com/state/colorado)
02:31:06	6366/6366	------	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2023:28:34%20GMT	https://www.landio.com/listing/co-custer-00001	D:/LANDIO/LANDIO/LANDIO/www.landio.com/listing/co-custer-00001.21c.delayed	(from https://www.landio.com/state/colorado)
02:31:06	1191489/1191489	------	200	untouched ('')	image/jpeg	etag:%225b74f75cc2254ae1a782dec88896098c%22	https://cdn.prod.website-files.com/57e230cebffd9310200495da/61bc387035cb072abcbc3770_CO_Las-Animas_00050.001.jpg	D:/LANDIO/LANDIO/LANDIO/cdn.prod.website-files.com/57e230cebffd9310200495da/61bc387035cb072abcbc3770_CO_Las-Animas_00050.001.jpg	(from https://www.landio.com/state/colorado)
02:31:06	6366/6366	------	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2023:28:35%20GMT	https://www.landio.com/listing/co-las-animas-00003	D:/LANDIO/LANDIO/LANDIO/www.landio.com/listing/co-las-animas-00003.21e.delayed	(from https://www.landio.com/state/colorado)
02:31:06	365159/365159	------	200	untouched ('')	image/jpeg	etag:%2240af6e58b8bd52781cffe9c368cf66a7%22	https://cdn.prod.website-files.com/57e230cebffd9310200495da/5e6bead9bc3d82dd4f11ab72_CO_Custer_00001_main-1.jpg	D:/LANDIO/LANDIO/LANDIO/cdn.prod.website-files.com/57e230cebffd9310200495da/5e6bead9bc3d82dd4f11ab72_CO_Custer_00001_main-1.jpg	(from https://www.landio.com/state/colorado)
02:31:06	6366/6366	------	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2023:28:35%20GMT	https://www.landio.com/listing/co-huerfano-00098	D:/LANDIO/LANDIO/LANDIO/www.landio.com/listing/co-huerfano-00098.220.delayed	(from https://www.landio.com/state/colorado)
02:31:06	242720/242720	------	200	untouched ('')	image/jpeg	etag:%22f4209a0c74499410df25ddaf88e81d6c%22	https://cdn.prod.website-files.com/57e230cebffd9310200495da/5accf862a3d3a3dc57957d07_CO_Las-Animas_L%20D%20S%2033-32-65%20SESE_(39.10%20Acres)_Without-Text.018.jpg	D:/LANDIO/LANDIO/LANDIO/cdn.prod.website-files.com/57e230cebffd9310200495da/5accf862a3d3a3dc57957d07_CO_Las-Animas_L%20D%20S%2033-32-65%20SESE_(39.10%20Acres)_Without-Text.018.jpg	(from https://www.landio.com/state/colorado)
02:31:06	6366/6366	------	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2023:28:36%20GMT	https://www.landio.com/listing/co-las-animas-00048	D:/LANDIO/LANDIO/LANDIO/www.landio.com/listing/co-las-animas-00048.222.delayed	(from https://www.landio.com/state/colorado)
02:31:06	1236009/1236009	------	200	untouched ('')	image/jpeg	etag:%2219d10d737a989c68c8994c65242621a1%22	https://cdn.prod.website-files.com/57e230cebffd9310200495da/611acb8a7e1fcd51b7bb8f1e_CO_Huerfano_00098.001.jpg	D:/LANDIO/LANDIO/LANDIO/cdn.prod.website-files.com/57e230cebffd9310200495da/611acb8a7e1fcd51b7bb8f1e_CO_Huerfano_00098.001.jpg	(from https://www.landio.com/state/colorado)
02:31:06	6366/6366	------	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2023:28:37%20GMT	https://www.landio.com/listing/co-huerfano-00097	D:/LANDIO/LANDIO/LANDIO/www.landio.com/listing/co-huerfano-00097.224.delayed	(from https://www.landio.com/state/colorado)
02:31:06	1433915/1433915	------	200	untouched ('')	image/jpeg	etag:%220a7a27074773f901ffcea4021870a22a%22	https://cdn.prod.website-files.com/57e230cebffd9310200495da/611440ee8eed084648c45fb1_CO_Las-Animas_00048_Round-1_Matt.001.jpg	D:/LANDIO/LANDIO/LANDIO/cdn.prod.website-files.com/57e230cebffd9310200495da/611440ee8eed084648c45fb1_CO_Las-Animas_00048_Round-1_Matt.001.jpg	(from https://www.landio.com/state/colorado)
02:31:06	6366/6366	------	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2023:28:38%20GMT	https://www.landio.com/listing/co-huerfano-00100	D:/LANDIO/LANDIO/LANDIO/www.landio.com/listing/co-huerfano-00100.226.delayed	(from https://www.landio.com/state/colorado)
02:31:06	1200997/1200997	------	200	untouched ('')	image/jpeg	etag:%22a57165ef7f37c8025799a5625dfc0a6d%22	https://cdn.prod.website-files.com/57e230cebffd9310200495da/610b11467a56c0ad01df9be3_CO_Huerfano_00097.001.jpg	D:/LANDIO/LANDIO/LANDIO/cdn.prod.website-files.com/57e230cebffd9310200495da/610b11467a56c0ad01df9be3_CO_Huerfano_00097.001.jpg	(from https://www.landio.com/state/colorado)
02:31:06	6366/6366	------	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2023:28:38%20GMT	https://www.landio.com/listing/co-las-animas-00028	D:/LANDIO/LANDIO/LANDIO/www.landio.com/listing/co-las-animas-00028.228.delayed	(from https://www.landio.com/state/colorado)
02:31:06	229255/229255	------	200	untouched ('')	image/jpeg	etag:%220bd8197dda3c78cfa7a1a5077bfb52fe%22	https://cdn.prod.website-files.com/57e230cebffd9310200495da/5f052998783f0d384cade362_co_huerfano_00069_main-1.jpg	D:/LANDIO/LANDIO/LANDIO/cdn.prod.website-files.com/57e230cebffd9310200495da/5f052998783f0d384cade362_co_huerfano_00069_main-1.jpg	(from https://www.landio.com/state/colorado)
02:31:06	6366/6366	------	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2023:28:39%20GMT	https://www.landio.com/listing/co-huerfano-00096	D:/LANDIO/LANDIO/LANDIO/www.landio.com/listing/co-huerfano-00096.22a.delayed	(from https://www.landio.com/state/colorado)
02:31:06	332454/332454	------	200	untouched ('')	image/jpeg	etag:%228d35e5622529637766abf9c5d972c8b5%22	https://cdn.prod.website-files.com/57e230cebffd9310200495da/60cbe6e8120784768e2c11f2_Untitled-1.jpg	D:/LANDIO/LANDIO/LANDIO/cdn.prod.website-files.com/57e230cebffd9310200495da/60cbe6e8120784768e2c11f2_Untitled-1.jpg	(from https://www.landio.com/state/colorado)
02:31:06	6366/6366	------	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2023:28:40%20GMT	https://www.landio.com/listing/co-huerfano-00045	D:/LANDIO/LANDIO/LANDIO/www.landio.com/listing/co-huerfano-00045.22c.delayed	(from https://www.landio.com/state/colorado)
02:31:06	928519/928519	------	200	untouched ('')	image/jpeg	etag:%220d208d62e684d62f2940ca5abcd0b560%22	https://cdn.prod.website-files.com/57e230cebffd9310200495da/60bff6b86fac1c6530ab010b_CO_Huerfano_00096.001.jpg	D:/LANDIO/LANDIO/LANDIO/cdn.prod.website-files.com/57e230cebffd9310200495da/60bff6b86fac1c6530ab010b_CO_Huerfano_00096.001.jpg	(from https://www.landio.com/state/colorado)
02:31:06	6366/6366	------	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2023:28:41%20GMT	https://www.landio.com/listing/co-huerfano-00094	D:/LANDIO/LANDIO/LANDIO/www.landio.com/listing/co-huerfano-00094.22e.delayed	(from https://www.landio.com/state/colorado)
02:31:06	1393885/1393885	------	200	untouched ('')	image/jpeg	etag:%22731918743d6f9968f508ebee8e1d42a3%22	https://cdn.prod.website-files.com/57e230cebffd9310200495da/60b19d8698b3531e07a83452_CO_Huerfano_00045.001.jpg	D:/LANDIO/LANDIO/LANDIO/cdn.prod.website-files.com/57e230cebffd9310200495da/60b19d8698b3531e07a83452_CO_Huerfano_00045.001.jpg	(from https://www.landio.com/state/colorado)
02:31:06	6366/6366	------	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2023:28:41%20GMT	https://www.landio.com/listing/co-teller-00003	D:/LANDIO/LANDIO/LANDIO/www.landio.com/listing/co-teller-00003.230.delayed	(from https://www.landio.com/state/colorado)
02:31:06	1169248/1169248	------	200	untouched ('')	image/jpeg	etag:%2220251fe584ddff0c3568870e02681483%22	https://cdn.prod.website-files.com/57e230cebffd9310200495da/609f2a9c7534f5b3f6f01ad5_CO_Huerfano_00094_Round-1_Matt.001.jpg	D:/LANDIO/LANDIO/LANDIO/cdn.prod.website-files.com/57e230cebffd9310200495da/609f2a9c7534f5b3f6f01ad5_CO_Huerfano_00094_Round-1_Matt.001.jpg	(from https://www.landio.com/state/colorado)
02:31:06	6366/6366	------	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2023:28:42%20GMT	https://www.landio.com/listing/co-teller-00001	D:/LANDIO/LANDIO/LANDIO/www.landio.com/listing/co-teller-00001.232.delayed	(from https://www.landio.com/state/colorado)
02:31:06	1008930/1008930	------	200	untouched ('')	image/jpeg	etag:%22d210723363821b339c0cab2340b92763%22	https://cdn.prod.website-files.com/57e230cebffd9310200495da/60997ee9f2f584ef4124fc58_CO_Teller_00003.001.jpg	D:/LANDIO/LANDIO/LANDIO/cdn.prod.website-files.com/57e230cebffd9310200495da/60997ee9f2f584ef4124fc58_CO_Teller_00003.001.jpg	(from https://www.landio.com/state/colorado)
02:31:06	6366/6366	------	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2023:28:43%20GMT	https://www.landio.com/listing/co-teller-00002	D:/LANDIO/LANDIO/LANDIO/www.landio.com/listing/co-teller-00002.234.delayed	(from https://www.landio.com/state/colorado)
02:31:06	1086886/1086886	------	200	untouched ('')	image/jpeg	etag:%22e8092ce13487f9565a331d2cc621a1e1%22	https://cdn.prod.website-files.com/57e230cebffd9310200495da/6088bef343e18b001b6968b2_CO_Teller_00001_Round-1_Matt.001.jpg	D:/LANDIO/LANDIO/LANDIO/cdn.prod.website-files.com/57e230cebffd9310200495da/6088bef343e18b001b6968b2_CO_Teller_00001_Round-1_Matt.001.jpg	(from https://www.landio.com/state/colorado)
02:31:06	6366/6366	------	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2023:28:45%20GMT	https://www.landio.com/listing/co-huerfano-00078	D:/LANDIO/LANDIO/LANDIO/www.landio.com/listing/co-huerfano-00078.236.delayed	(from https://www.landio.com/state/colorado)
02:31:06	308640/308640	------	200	untouched ('')	image/jpeg	etag:%2207ce968c91fca63de7042e6c4745a965%22	https://cdn.prod.website-files.com/57e230cebffd9310200495da/60abb155ab709f0b1646d4a4_CO_Teller_00002.jpg	D:/LANDIO/LANDIO/LANDIO/cdn.prod.website-files.com/57e230cebffd9310200495da/60abb155ab709f0b1646d4a4_CO_Teller_00002.jpg	(from https://www.landio.com/state/colorado)
02:31:06	6366/6366	------	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2023:28:46%20GMT	https://www.landio.com/listing/co-alamosa-00039	D:/LANDIO/LANDIO/LANDIO/www.landio.com/listing/co-alamosa-00039.238.delayed	(from https://www.landio.com/state/colorado)
02:31:06	254546/254546	------	200	untouched ('')	image/jpeg	etag:%2202d64fc40671559fe9a13480145b5bf0%22	https://cdn.prod.website-files.com/57e230cebffd9310200495da/6041c2a8f487b67f95e72afa_CO%20Huerfano%2000078.jpg	D:/LANDIO/LANDIO/LANDIO/cdn.prod.website-files.com/57e230cebffd9310200495da/6041c2a8f487b67f95e72afa_CO%20Huerfano%2000078.jpg	(from https://www.landio.com/state/colorado)
02:31:06	6366/6366	------	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2023:28:47%20GMT	https://www.landio.com/listing/co-conejos-00007	D:/LANDIO/LANDIO/LANDIO/www.landio.com/listing/co-conejos-00007.23a.delayed	(from https://www.landio.com/state/colorado)
02:31:06	243201/243201	------	200	untouched ('')	image/jpeg	etag:%2291e111a5e0444319ce485b7c6dee9634%22	https://cdn.prod.website-files.com/57e230cebffd9310200495da/608f48d1432416d88c455121_CO%20Alamosa%2039%20-%201.jpg	D:/LANDIO/LANDIO/LANDIO/cdn.prod.website-files.com/57e230cebffd9310200495da/608f48d1432416d88c455121_CO%20Alamosa%2039%20-%201.jpg	(from https://www.landio.com/state/colorado)
02:31:06	6366/6366	------	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2023:28:47%20GMT	https://www.landio.com/listing/co-huerfano-00092	D:/LANDIO/LANDIO/LANDIO/www.landio.com/listing/co-huerfano-00092.23b.delayed	(from https://www.landio.com/state/colorado)
02:31:06	6366/6366	------	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2023:28:48%20GMT	https://www.landio.com/listing/co-huerfano-00095	D:/LANDIO/LANDIO/LANDIO/www.landio.com/listing/co-huerfano-00095.23d.delayed	(from https://www.landio.com/state/colorado)
02:31:06	1169370/1169370	------	200	untouched ('')	image/jpeg	etag:%22deeb65ced53034db5101b140cf2edb89%22	https://cdn.prod.website-files.com/57e230cebffd9310200495da/60691af073bd5e1f40c080ec_CO_Huerfano_00092_Final.001.jpg	D:/LANDIO/LANDIO/LANDIO/cdn.prod.website-files.com/57e230cebffd9310200495da/60691af073bd5e1f40c080ec_CO_Huerfano_00092_Final.001.jpg	(from https://www.landio.com/state/colorado)
02:31:06	6366/6366	------	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2023:28:48%20GMT	https://www.landio.com/listing/co-huerfano-00091	D:/LANDIO/LANDIO/LANDIO/www.landio.com/listing/co-huerfano-00091.23f.delayed	(from https://www.landio.com/state/colorado)
02:31:06	1025845/1025845	------	200	untouched ('')	image/jpeg	etag:%22624e5835735cd8c864ebeb2af6122b25%22	https://cdn.prod.website-files.com/57e230cebffd9310200495da/6058ec4f2c70a024ee9d1967_CO_Huerfano_00095_Round-2_Sarah.001.jpg	D:/LANDIO/LANDIO/LANDIO/cdn.prod.website-files.com/57e230cebffd9310200495da/6058ec4f2c70a024ee9d1967_CO_Huerfano_00095_Round-2_Sarah.001.jpg	(from https://www.landio.com/state/colorado)
02:31:06	6366/6366	------	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2023:28:49%20GMT	https://www.landio.com/listing/co-huerfano-00061	D:/LANDIO/LANDIO/LANDIO/www.landio.com/listing/co-huerfano-00061.241.delayed	(from https://www.landio.com/state/colorado)
02:31:06	1224214/1224214	------	200	untouched ('')	image/jpeg	etag:%22537c7d79b6aa05f206597c6896de2188%22	https://cdn.prod.website-files.com/57e230cebffd9310200495da/6054f3b772a8dc78be5c83cc_CO_Huerfano_00091_Final_Matt.001.jpg	D:/LANDIO/LANDIO/LANDIO/cdn.prod.website-files.com/57e230cebffd9310200495da/6054f3b772a8dc78be5c83cc_CO_Huerfano_00091_Final_Matt.001.jpg	(from https://www.landio.com/state/colorado)
02:31:06	6366/6366	------	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2023:28:50%20GMT	https://www.landio.com/listing/co-alamosa-00009	D:/LANDIO/LANDIO/LANDIO/www.landio.com/listing/co-alamosa-00009.243.delayed	(from https://www.landio.com/state/colorado)
02:31:06	199496/199496	------	200	untouched ('')	image/jpeg	etag:%22a0842f1e53cd32818cf930ef2d89de6a%22	https://cdn.prod.website-files.com/57e230cebffd9310200495da/5e6676acf63b77600b52564d_CO_Huerfano_00061_Final.004.jpg	D:/LANDIO/LANDIO/LANDIO/cdn.prod.website-files.com/57e230cebffd9310200495da/5e6676acf63b77600b52564d_CO_Huerfano_00061_Final.004.jpg	(from https://www.landio.com/state/colorado)
02:31:06	6366/6366	------	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2023:28:51%20GMT	https://www.landio.com/listing/co-las-animas-00046	D:/LANDIO/LANDIO/LANDIO/www.landio.com/listing/co-las-animas-00046.245.delayed	(from https://www.landio.com/state/colorado)
02:31:06	198333/198333	------	200	untouched ('')	image/jpeg	etag:%2252b0967894030fca95703daf0ed3723d%22	https://cdn.prod.website-files.com/57e230cebffd9310200495da/5d60a4bda93ad94abeca31dc_co_alamosa_00008%20-%202.jpg	D:/LANDIO/LANDIO/LANDIO/cdn.prod.website-files.com/57e230cebffd9310200495da/5d60a4bda93ad94abeca31dc_co_alamosa_00008%20-%202.jpg	(from https://www.landio.com/state/colorado)
02:31:06	6366/6366	------	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2023:28:52%20GMT	https://www.landio.com/listing/co-alamosa-00051	D:/LANDIO/LANDIO/LANDIO/www.landio.com/listing/co-alamosa-00051.249.delayed	(from https://www.landio.com/state/colorado)
02:31:06	232091/232091	------	200	untouched ('')	image/jpeg	etag:%220a8c132d48024537f24b790797b7bd8b%22	https://cdn.prod.website-files.com/57e230cebffd9310200495da/5d033eb95349343da2958308_CO_Las-Animas_00035_Round-4_Tory.001.jpg	D:/LANDIO/LANDIO/LANDIO/cdn.prod.website-files.com/57e230cebffd9310200495da/5d033eb95349343da2958308_CO_Las-Animas_00035_Round-4_Tory.001.jpg	(from https://www.landio.com/state/colorado)
02:31:06	288165/288165	------	200	untouched ('OK')	text/html	date:Tue,%2022%20Jul%202025%2022:56:56%20GMT	https://www.landio.com/listing/co-las-animas-00007	D:/LANDIO/LANDIO/LANDIO/www.landio.com/listing/co-las-animas-00007.html	(from https://www.landio.com/state/colorado)
02:31:06	6366/6366	------	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2023:28:54%20GMT	https://www.landio.com/listing/co-huerfano-00081	D:/LANDIO/LANDIO/LANDIO/www.landio.com/listing/co-huerfano-00081.24d.delayed	(from https://www.landio.com/state/colorado)
02:31:06	551988/551988	------	200	untouched ('')	image/jpeg	etag:%22e898044c99ca49633e576fedff2517aa%22	https://cdn.prod.website-files.com/57e230cebffd9310200495da/5a18e63eca1ffe00016283b8_CO_Las-Animas_Sunrise%20Trails%20Filing%20No%201_%20Parcels%2012%20_%2013%20(71.14%20Acres)-10.jpg	D:/LANDIO/LANDIO/LANDIO/cdn.prod.website-files.com/57e230cebffd9310200495da/5a18e63eca1ffe00016283b8_CO_Las-Animas_Sunrise%20Trails%20Filing%20No%201_%20Parcels%2012%20_%2013%20(71.14%20Acres)-10.jpg	(from https://www.landio.com/state/colorado)
02:31:06	193638/193638	------	200	untouched ('')	image/jpeg	etag:%22b849d38475c7a3c0b34a04fc446a5895%22	https://cdn.prod.website-files.com/57e230cebffd9310200495da/5d559c3d548be44c29de273d_co_alamosa_00008%20-%201.jpg	D:/LANDIO/LANDIO/LANDIO/cdn.prod.website-files.com/57e230cebffd9310200495da/5d559c3d548be44c29de273d_co_alamosa_00008%20-%201.jpg	(from https://www.landio.com/state/colorado)
02:31:06	6366/6366	------	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2023:28:55%20GMT	https://www.landio.com/listing/co-huerfano-00086	D:/LANDIO/LANDIO/LANDIO/www.landio.com/listing/co-huerfano-00086.24f.delayed	(from https://www.landio.com/state/colorado)
02:31:06	291311/291311	------	200	untouched ('OK')	text/html	date:Tue,%2022%20Jul%202025%2022:27:34%20GMT	https://www.landio.com/listing/co-huerfano-00082	D:/LANDIO/LANDIO/LANDIO/www.landio.com/listing/co-huerfano-00082.html	(from https://www.landio.com/state/colorado)
02:31:06	855087/855087	------	200	untouched ('')	image/jpeg	etag:%22f0869a220834dec9fc6202bc6ea076bc%22	https://cdn.prod.website-files.com/57e230cebffd9310200495da/5fcfe70a495b42d9ce859fd4_CO_Huerfano_00082_Final.001.jpg	D:/LANDIO/LANDIO/LANDIO/cdn.prod.website-files.com/57e230cebffd9310200495da/5fcfe70a495b42d9ce859fd4_CO_Huerfano_00082_Final.001.jpg	(from https://www.landio.com/state/colorado)
02:31:06	6366/6366	------	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2023:28:56%20GMT	https://www.landio.com/listing/co-huerfano-00084	D:/LANDIO/LANDIO/LANDIO/www.landio.com/listing/co-huerfano-00084.251.delayed	(from https://www.landio.com/state/colorado)
02:31:06	763990/763990	------	200	untouched ('')	image/jpeg	etag:%22dfa503ae77fb72d739aab534a0c61c24%22	https://cdn.prod.website-files.com/57e230cebffd9310200495da/5fca60fc2df97aefc4be052b_CO_Huerfano_00081.001.jpg	D:/LANDIO/LANDIO/LANDIO/cdn.prod.website-files.com/57e230cebffd9310200495da/5fca60fc2df97aefc4be052b_CO_Huerfano_00081.001.jpg	(from https://www.landio.com/state/colorado)
02:31:06	999673/999673	------	200	untouched ('')	image/jpeg	etag:%22b03278a11edcadf177284a3aaca683d4%22	https://cdn.prod.website-files.com/57e230cebffd9310200495da/5fbd7469047dc6696f1c7e98_CO_Huerfano_00086.001.jpg	D:/LANDIO/LANDIO/LANDIO/cdn.prod.website-files.com/57e230cebffd9310200495da/5fbd7469047dc6696f1c7e98_CO_Huerfano_00086.001.jpg	(from https://www.landio.com/state/colorado)
02:31:06	6366/6366	------	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2023:28:56%20GMT	https://www.landio.com/listing/co-huerfano-00088	D:/LANDIO/LANDIO/LANDIO/www.landio.com/listing/co-huerfano-00088.253.delayed	(from https://www.landio.com/state/colorado)
02:31:06	138171/138171	------	200	untouched ('')	image/jpeg	etag:%22f0ba3efad48ad39e478c529ac7a2bb4b%22	https://cdn.prod.website-files.com/57e230cebffd9310200495da/5fb0a1be0cbef14c97185b12_CO_Huerfano_00084.003.jpg	D:/LANDIO/LANDIO/LANDIO/cdn.prod.website-files.com/57e230cebffd9310200495da/5fb0a1be0cbef14c97185b12_CO_Huerfano_00084.003.jpg	(from https://www.landio.com/state/colorado)
02:31:06	6366/6366	------	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2023:28:57%20GMT	https://www.landio.com/listing/co-huerfano-00087	D:/LANDIO/LANDIO/LANDIO/www.landio.com/listing/co-huerfano-00087.255.delayed	(from https://www.landio.com/state/colorado)
02:31:06	1266182/1266182	------	200	untouched ('')	image/jpeg	etag:%22552ce3259d2513d05bcac84820046562%22	https://cdn.prod.website-files.com/57e230cebffd9310200495da/5fac6d5f8e4fc945c57dd01a_CO_Huerfano_00088.001.jpg	D:/LANDIO/LANDIO/LANDIO/cdn.prod.website-files.com/57e230cebffd9310200495da/5fac6d5f8e4fc945c57dd01a_CO_Huerfano_00088.001.jpg	(from https://www.landio.com/state/colorado)
02:31:06	6366/6366	------	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2023:28:58%20GMT	https://www.landio.com/listing/co-huerfano-00083	D:/LANDIO/LANDIO/LANDIO/www.landio.com/listing/co-huerfano-00083.257.delayed	(from https://www.landio.com/state/colorado)
02:31:06	1073375/1073375	------	200	untouched ('')	image/jpeg	etag:%22f0a2e24a4f0fabf76ad2d023bada2275%22	https://cdn.prod.website-files.com/57e230cebffd9310200495da/5fa72b3ff4753125850cf155_CO_Huerfano_00087.001.jpg	D:/LANDIO/LANDIO/LANDIO/cdn.prod.website-files.com/57e230cebffd9310200495da/5fa72b3ff4753125850cf155_CO_Huerfano_00087.001.jpg	(from https://www.landio.com/state/colorado)
02:31:06	6366/6366	------	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2023:28:59%20GMT	https://www.landio.com/listing/co-huerfano-00085	D:/LANDIO/LANDIO/LANDIO/www.landio.com/listing/co-huerfano-00085.259.delayed	(from https://www.landio.com/state/colorado)
02:31:06	1172939/1172939	------	200	untouched ('')	image/jpeg	etag:%229d9b4c2aa759e90833fd2dafb2dbe8ea%22	https://cdn.prod.website-files.com/57e230cebffd9310200495da/5fa48837b5f532061a7f8db0_CO_Huerfano_00083.001.jpg	D:/LANDIO/LANDIO/LANDIO/cdn.prod.website-files.com/57e230cebffd9310200495da/5fa48837b5f532061a7f8db0_CO_Huerfano_00083.001.jpg	(from https://www.landio.com/state/colorado)
02:31:06	6366/6366	------	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2023:28:59%20GMT	https://www.landio.com/listing/co-huerfano-00080	D:/LANDIO/LANDIO/LANDIO/www.landio.com/listing/co-huerfano-00080.25b.delayed	(from https://www.landio.com/state/colorado)
